 5154  5155  23.279600  -6.031380  23.279420  -6.036150  0.1824 -0.0723  0.1818 -0.0717 18.04  4.10 17.70  3.99 555 555 1  0.0008   17.2 182.1 2 0
 5160  5178  23.250280 -24.249620  23.315872 -24.177962  0.2975 -0.1377  0.2727 -0.1594 12.77  2.71  6.97 -9.00 555 121 6  0.0330  336.0  39.8 2 0
 5163  5169  23.273867 -19.839295  23.287320 -19.809300  0.2988  0.1251  0.3020  0.1311 11.81  2.28 18.41  4.76 222 555 1  0.0068  117.2  22.9 2 0
 5213  5227  23.508864  -1.686110  23.551520  -1.573900  0.1711 -0.1489  0.1744 -0.1510  9.84  1.18 15.04  3.30 121 555 1  0.0039  432.1  20.8 3 0
 5243  5244  23.653060  14.783390  23.653050  14.783390  0.1705 -0.0899  0.1705 -0.0899 12.65  1.70 17.42  6.46 555 576 4  0.0000    3.5 190.0 2 0
 5245  5247  23.612150  -8.120120  23.614130  -8.120970  0.1552 -0.0629  0.1552 -0.0629 18.70  4.11 17.04  3.81 576 555 1  0.0000    7.5 113.0 2 0
 5313  5316  23.866900 -13.394470  23.868450 -13.394640 -0.2739  0.0272 -0.1544  0.0144 13.53  2.28 13.53  2.79 555 555 1  0.1202    6.0  91.0 2 0
 5504  5505  24.756410 -17.950510  24.756410 -17.950510  3.2962  0.5639  3.2962  0.5639 12.17  5.87 12.17  5.87 555 555 1  0.0000    2.1 179.0 2 0
 5602  5603  25.138460 -21.406600  25.142120 -21.412850  0.2160  0.0199  0.2147  0.0155 14.88  3.60 14.80  3.56 555 555 1  0.0046   25.6 151.4 2 0
 5619  5621  25.365930  37.069710  25.369670  37.072350  0.1943 -0.1316  0.1937 -0.1342 14.37  3.25 15.21  3.71 555 555 1  0.0027   14.3  48.5 2 0
 5738  5740  25.913188  28.056001  25.918306  28.052765  0.2523 -0.0036  0.2759  0.0243 10.62  1.95 11.68  2.49 333 333 1  0.0365   20.0 125.6 2 0
 5781  5784  26.130150  24.586300  26.133440  24.600460  0.2556  0.0859  0.2637  0.0910 19.01  3.21 14.48  1.75 555 555 2  0.0096   52.1  11.9 2 0
 5818  5822  26.237570  -1.051000  26.246314  -1.058553  0.2031 -0.0492  0.2055 -0.0560 14.90  3.86  9.77  1.45 555 121 1  0.0072   41.6 130.8 2 0
 5867  5872  26.371380 -18.053360  26.408230 -18.081080  0.1843 -0.1333  0.1457 -0.0146 16.74  1.66 16.60  3.40 555 555 5  0.1248  160.8 128.4 2 0
 6012  6013  27.061750  12.045760  27.061750  12.045760 -0.1056 -0.3173 -0.1056 -0.3173 13.24  3.05 13.24  3.05 555 555 1  0.0000    2.4 122.0 2 0
 6017  6018  26.975060 -29.417830  26.975060 -29.417830  0.2009  0.0338  0.2009  0.0338 13.34  2.12 13.34  2.12 555 555 1  0.0000    3.0 121.0 2 0
 6027  6030  27.164330  33.098260  27.169370  33.101950  0.2748 -0.0294  0.2801 -0.0307 14.58  3.90 12.51  3.53 555 555 1  0.0055   20.2  48.8 2 0
 6066  6067  27.313810  40.128910  27.312740  40.125840  0.2361 -0.0334  0.2346 -0.0411 14.57  4.16 15.80  4.33 555 555 1  0.0078   11.4 194.9 2 0
 6087  6088  27.208005 -31.890604  27.209730 -31.889610  0.1323  0.0656  0.1323  0.0656 10.98  1.20 13.02  1.55 222 576 5  0.0000    5.0  55.0 2 0
 6298  6300  28.212110 -10.570430  28.214970 -10.563830  0.3465  0.1237  0.3428  0.1240 13.71  3.45 13.47  3.56 555 555 1  0.0037   25.8  23.1 2 0
 6354  6373  28.464120  13.681940  28.529690  13.588310  0.1401 -0.1203  0.1752 -0.1111 13.02  1.53 16.71  2.43 555 555 6  0.0363  407.7 145.8 3 0
 6394  6419  28.695680  31.325050  28.787382  31.388550  0.2276 -0.0798  0.2141 -0.0857 17.53  4.29 11.49  1.94 555 222 1  0.0147  363.0  51.0 3 0
 6395  6398  28.587330 -15.730030  28.592462 -15.723978  0.2956 -0.1371  0.3008 -0.1375 14.44  4.18  9.15  1.62 555 121 1  0.0052   28.1  39.2 2 0
 6399  6400  28.575610 -22.823120  28.578477 -22.825980 -0.0238 -0.1513 -0.0191 -0.1707 17.04  3.36 11.32  1.40 555 222 1  0.0200   14.0 137.3 2 0
 6529  6530  29.290030 -10.242426  29.296090 -10.248130 -0.3670 -0.2426 -0.3670 -0.2426  6.42 -9.00 11.98  3.53 121 576 1  0.0248   29.7 133.7 2 1
 6581  6583  29.472146 -28.846136  29.476470 -28.857020  0.2140  0.0502  0.2190  0.0523  8.26  1.26 13.07  2.29 121 555 1  0.0054   41.5 160.8 2 0
 6605  6606  29.582010 -23.055000  29.582010 -23.055000  0.2434 -0.1225  0.2434 -0.1225 14.65  3.62 14.65  3.62 555 555 1  0.0000    1.0  90.0 2 0
 6644  6654  29.743634 -25.881386  29.800820 -25.906180 -0.0366 -0.3337 -0.0072 -0.3522  9.57  1.17 17.24  3.63 121 555 6  0.0347  205.6 115.7 3 0
 6680  6681  30.009400  13.580650  30.009400  13.580650  0.2500 -0.0284  0.2500 -0.0284 13.03  3.65 13.03  3.65 555 555 1  0.0000    1.5   0.0 2 0
 6757  6759  30.263480 -17.683940  30.267360 -17.683440  0.2165 -0.0020  0.2204  0.0025 17.80  3.51 15.84  2.97 555 555 1  0.0060   13.4  82.3 2 0
 6817  6820  30.555250 -14.681490  30.578380 -14.714970  0.1044 -0.1550  0.0863 -0.1523 18.74  5.18 18.64  3.63 555 555 5  0.0183  145.0 146.2 3 0
 6825  6826  30.573000 -26.564310  30.573000 -26.564310  0.1819 -0.3276  0.1819 -0.3276 12.07  2.24 14.29  4.48 555 576 1  0.0000    2.5  70.0 1 0
 6885  6886  30.894080 -24.726500  30.894080 -24.726500  0.1519  0.1373  0.1519  0.1373 15.73  4.10 15.73  4.10 555 555 1  0.0000    3.0  80.0 2 0
 6979  6980  31.348557 -28.069744  31.352970 -28.054130  0.3368  0.4169  0.3345  0.4057 10.88  2.92 11.87  3.09 121 555 1  0.0114   57.9  14.0 2 0
 7051  7055  31.759690 -30.392340  31.776550 -30.406420  0.2426 -0.1101  0.2474 -0.1053 16.18  0.61 13.06  2.95 555 555 3  0.0068   72.9 134.1 2 0
 7064  7066  31.884670  -0.596970  31.892805  -0.617419 -0.2405 -0.3437 -0.2490 -0.3445 12.15  4.01  6.88  1.14 555 121 1  0.0085   79.2 158.3 2 0
 7084  7085  32.051610  15.145760  32.051610  15.145760  0.2936  0.0342  0.2936  0.0342 13.57  4.07 14.96 -9.00 555 576 1  0.0000    3.5 219.0 1 0
 7087  7088  32.099644  28.310780  32.099546  28.305042  0.2212 -0.3033  0.2188 -0.3001  9.96  1.60 10.62  1.99 121 121 1  0.0040   20.7 180.9 3 1
 7117  7118  32.270340  43.690310  32.270340  43.690310  0.2269 -0.0471  0.2269 -0.0471 13.64  2.80 13.64  2.80 555 555 1  0.0000    4.0 120.0 2 0
 7208  7211  32.509850 -12.804660  32.514490 -12.894340  0.2166 -0.0320  0.1918 -0.0585 12.27  2.30 17.50  2.24 555 555 5  0.0363  323.3 177.1 3 0
 7275  7277  32.980810  16.997420  32.986910  16.994540  0.1359 -0.1007  0.1367 -0.1044 18.23  3.87 16.40  3.88 555 555 1  0.0038   23.4 116.3 2 0
 7300  7301  33.083360  12.824640  33.082190  12.823920 -0.0165 -0.2246 -0.0997 -0.2770 14.46  3.65 14.46  1.67 555 555 1  0.0983    4.5 232.0 2 0
 7318  7319  33.121690  -8.069470  33.121690  -8.069470 -0.5736 -0.4712 -0.5736 -0.4712 11.57  2.95 11.57  2.95 555 555 1  0.0000    1.5  45.0 2 0
 7321  7323  33.194325  -2.396361  33.198089  -2.393627  0.3641 -0.0796  0.3735 -0.0687  7.56  1.03  5.65 -9.00 111 121 1  0.0144   16.7  54.0 2 0
 7438  7440  33.914863  42.395375  33.918020  42.389080  0.2283 -0.0586  0.2235 -0.0533 12.05  1.96 16.94  4.25 222 555 1  0.0072   24.2 159.7 2 0
 7519  7520  34.113270 -22.455900  34.116737 -22.457836 -0.1974 -0.2376 -0.1888 -0.2458 18.20  4.19 12.39  2.68 555 222 1  0.0119   13.5 121.1 2 0
 7528  7535  34.146350 -30.968760  34.171663 -30.988399  0.6872  0.2475  0.6872  0.2475 12.52  3.75 12.02  4.04 576 121 1  0.0102  105.4 132.1 2 0
 7538  7539  34.360586  27.137267  34.361730  27.114490  0.1992 -0.2609  0.1975 -0.2610 10.93  2.08 16.54  4.32 121 555 1  0.0017   82.1 177.4 2 0
 7557  7558  34.300770 -28.820190  34.305480 -28.820300  0.1964 -0.0115  0.1976 -0.0094 14.79  2.60 14.91  2.92 555 555 1  0.0024   14.9  91.5 2 0
 7592  7593  34.501590 -12.493880  34.502900 -12.491440  0.1811 -0.0423  0.1811 -0.0423 14.07  3.29 14.26  3.24 566 566 1  0.0000    9.5  28.0 2 0
 7678  7679  35.105310  37.791830  35.105310  37.791830  0.3377 -0.0714  0.3377 -0.0714 12.40  3.45 12.40  3.45 555 555 1  0.0000    2.0  90.0 2 0
 7683  7686  34.954620 -20.241810  34.963240 -20.192850  0.2010  0.0128  0.1949  0.0446 17.88  2.95 16.41  3.60 555 555 5  0.0324  178.6   9.4 2 0
 7708  7710  35.257880  36.879870  35.266860  36.884640  0.7370 -0.5508  0.7427 -0.5575 14.16  3.94 13.27  3.87 555 555 1  0.0088   31.0  56.4 2 0
 7794  7795  35.637450  15.529980  35.641890  15.519480  0.1924 -0.1234  0.1891 -0.1235 17.90  3.07 13.05  2.05 555 555 4  0.0033   40.8 157.8 2 1
 7840  7842  35.835900  22.501070  35.839710  22.501000  0.0838 -0.1734  0.0845 -0.1792 14.07  2.96 17.77  4.09 555 555 1  0.0058   12.7  91.1 2 0
 7843  7845  35.821242  15.417011  35.831118  15.418567  0.1118  0.1848  0.1119  0.1862  9.36  1.34  8.86  1.24 121 121 1  0.0014   34.7  80.7 2 1
 7887  7890  36.170135  40.139730  36.175800  40.129340 -0.1194 -0.1546 -0.1207 -0.1456  9.96  2.02 17.39  1.26 222 555 3  0.0091   40.5 157.4 2 0
 7922  7928  36.111540 -22.870550  36.128890 -22.864540  0.3200  0.0086  0.3212  0.0097 15.40  3.48 15.79  3.54 555 555 1  0.0016   61.5  69.4 2 0
 7948  7949  36.466650  42.467830  36.466650  42.467830  0.4088 -0.1949  0.4088 -0.1949 17.33  0.70 17.33  0.70 555 555 3  0.0000    7.0  89.0 2 0
 8057  8059  36.852270 -26.494630  36.857030 -26.501770  0.1430  0.0762  0.1639  0.0938 12.52  2.78 17.24  4.31 555 555 1  0.0273   29.9 149.2 2 0
 8162  8163  37.683800  40.481330  37.685150  40.481340  0.1955 -0.0052  0.2724 -0.0044 13.04  2.71 13.04  2.33 555 555 1  0.0769    4.0  93.0 2 0
 8203  8204  37.741760 -14.305610  37.742660 -14.302080 -0.1982 -0.0704 -0.2015 -0.0679 15.17  3.36 17.70  4.13 555 555 1  0.0041   13.1  13.9 2 0
 8226  8251  37.959530  19.070330  38.089600  18.981500  0.0769 -0.2110  0.0769 -0.2110 18.88  4.45 16.47  4.09 576 555 6  0.2021  546.0 125.9 2 0
 8261  8262  38.031620 -19.941320  38.031620 -19.941320 -0.1157 -0.1478 -0.1157 -0.1478 11.32  1.35 11.32  1.35 555 555 1  0.0000    1.0 105.0 2 0
 8295  8302  38.222240  -9.431250  38.257690  -9.424310  0.1529 -0.1101  0.1490 -0.1086 14.24  2.80 13.05  2.31 555 555 1  0.0042  128.4  78.8 2 0
 8349  8356  38.423790 -29.940410  38.460684 -29.933236  0.1440  0.0830  0.1599  0.0731 17.58  4.97  7.30  0.79 555 121 1  0.0187  118.0  77.4 3 0
 8465  8466  39.198970  32.072280  39.198970  32.072280 -0.3348 -0.0812 -0.3348 -0.0812 12.66  3.65 12.66  3.65 555 555 1  0.0000    3.0  25.0 2 0
 8502  8503  39.392840  22.865140  39.396600  22.841580  0.1176 -0.1785  0.1176 -0.1785 14.89  2.30 14.33  4.11 576 555 5  0.0708   85.7 171.6 2 0
 8519  8520  39.287250 -29.847910  39.290270 -29.849770  0.0595 -0.1059  0.0659 -0.1051 15.99  3.37 13.00  1.91 555 555 1  0.0064   11.6 125.4 2 0
 8603  8604  39.882460  13.368420  39.882460  13.368420 -0.1137 -0.1973 -0.1137 -0.1973 13.03  2.93 13.03  2.93 555 555 1  0.0000    1.5  45.0 2 0
 8633  8634  40.145249  34.330994  40.147775  34.329651  0.2864 -0.0404  0.2864 -0.0404 11.70  2.62 11.70  1.64 522 522 4  0.0000    9.0 115.0 2 0
 8670  8697  40.106460 -31.895070  40.250300 -31.929450  0.2223  0.1365  0.2454  0.1348 16.17  3.37 18.64  5.07 555 566 6  0.0232  456.7 105.7 3 0
 8688  8689  40.247298 -25.094861  40.243980 -25.093560  0.2904  0.0373  0.2904  0.0373 10.05  1.60 15.02  3.42 121 576 1  0.0000    8.0 300.0 2 0
 8720  8721  40.503420  13.834810  40.503420  13.834810  0.0487 -0.2338  0.0487 -0.2338 13.72  1.78 13.72  1.78 555 555 2  0.0000    6.0  80.0 2 0
 8753  8759  40.521360 -24.754530  40.562410 -24.738330 -0.0583 -0.4192 -0.0559 -0.4180 16.40  2.42 17.47  3.02 555 555 2  0.0027  146.3  66.5 2 0
 8757  8758  40.590820 -13.965310  40.591090 -13.968700  0.4018 -0.0050  0.4010 -0.0113 15.70  3.61 15.40  3.54 555 555 1  0.0064   12.2 175.6 2 0
 8798  8799  40.798000 -21.130190  40.798000 -21.130190  0.1769  0.0801  0.1769  0.0801 14.16  3.06 14.16  3.06 555 555 1  0.0000    3.5 115.0 2 0
 8829  8830  41.221070  42.529060  41.220315  42.527419  0.1606 -0.1176  0.1606 -0.1176 17.02  4.55 11.16  1.70 576 121 1  0.0000    6.0 192.0 2 0
 8869  8870  41.415319  44.948757  41.421780  44.950830  0.4083 -0.1256  0.4016 -0.1263 10.80  2.99 16.19  5.03 121 555 1  0.0067   18.1  65.6 2 0
 8996  8997  42.040500  27.073860  42.038124  27.068645  0.2745 -0.1226  0.2745 -0.1226 15.59  4.85  7.56  1.46 576 121 1  0.0170   20.3 202.0 2 1
 8998  9000  42.078930  33.744280  42.088670  33.757820  0.1856 -0.1426  0.1905 -0.1346 12.11  1.74 15.97  3.31 555 555 4  0.0094   56.8  30.9 2 0
 9035  9037  42.382830  43.606970  42.382830  43.606970  0.2132  0.0829  0.2132  0.0829 18.03  4.62 18.03  4.62 555 555 1  0.0000   10.0  69.0 2 0
 9076  9097  42.608050  35.861430  42.719880  35.830620  0.1649 -0.0248  0.1331 -0.0703 14.74  2.69 14.80  2.89 555 555 6  0.0555  344.6 108.8 2 0
 9175  9176  43.137630  25.080560  43.141580  25.076840  0.2833 -0.3116  0.2864 -0.3092 14.54  4.02 18.10  5.61 555 555 1  0.0039   18.6 136.1 2 0
 9186  9196  43.289740  41.905590  43.347220  41.891980  0.1313 -0.0719  0.1557 -0.0508 16.20  4.28 16.24  3.08 555 555 6  0.0323  161.6 107.6 2 0
 9308  9312  43.949760  34.472820  43.961420  34.451090  0.2349 -0.1525  0.2349 -0.1525 11.50  3.19 13.47  2.44 576 555 5  0.1037   85.5 156.1 2 0
 9320  9321  43.940000  21.106090  43.942500  21.108500  0.2093 -0.1249  0.2168 -0.1300 17.16  0.68 17.83  4.64 555 555 3  0.0091   12.1  44.1 2 0
 9354  9355  44.189790  42.793280  44.189790  42.793280  0.2330 -0.0903  0.2330 -0.0903 12.28  2.63 12.28  2.63 555 555 1  0.0000    6.0 136.0 2 0
 9360  9361  43.970050 -15.341590  43.967970 -15.346250  0.1554 -0.1577  0.1540 -0.1586 16.97  2.74 16.77  2.55 555 555 2  0.0017   18.3 203.3 2 0
 9388  9390  44.103640 -17.370440  44.106970 -17.371550 -0.1607 -0.1202 -0.1607 -0.1202 19.10  5.15 15.77  3.93 576 555 1  0.0061   12.1 109.2 2 0
 9563  9579  44.849350 -25.258900  44.900758 -25.274134  0.1765  0.0986  0.1803  0.0840 13.50  4.21  5.69 -9.00 555 121 1  0.0151  176.1 108.1 3 0
 9569  9570  44.914630 -14.593490  44.915740 -14.595950 -0.0160 -0.2456 -0.0119 -0.2440 17.23  3.48 14.80  2.90 555 555 1  0.0044    9.5 156.0 2 0
 9583  9589   0.000000   0.000000  45.150310  24.894160  0.1522 -0.1035  0.1740 -0.0712 18.73 -9.00 16.77  4.10 065 555 3  0.0390  139.9  57.5 2 0
 9671  9672  45.462793 -16.591985  45.464254 -16.593369 -0.3436 -0.2913 -0.3436 -0.2913 11.91  4.77 12.61  5.29 526 526 1  0.0000    4.5 121.0 2 0
 9768  9774  45.919750 -12.842200  45.949410 -12.855340  0.2260 -0.1115  0.2348 -0.1110 12.90  3.50 12.73  3.46 555 555 1  0.0088  114.3 114.4 2 0
 9881  9888  46.532820 -12.714520  46.561460 -12.714380 -0.0569 -0.2131 -0.0435 -0.2125 16.80  4.21 13.38  3.15 555 555 1  0.0134  100.6  89.7 2 0
 9961  9962  47.080880  32.834050  47.080880  32.834050  0.1905  0.0101  0.1905  0.0101 14.08  2.19 14.08  2.19 555 555 2  0.0000    4.0 110.0 2 0
 9985  9987  46.972410 -28.236110  46.982298 -28.219726 -0.3466 -0.1183 -0.3352 -0.1195 12.63  3.26 10.21  2.97 555 121 1  0.0115   66.8  28.0 2 0
10007 10008  47.102157 -24.173232  47.106954 -24.167595 -0.0097 -0.1741 -0.0144 -0.1675 10.86  2.65 10.12  2.36 121 121 1  0.0081   25.7  37.8 2 0
10032 10033  47.398960  21.049700  47.398960  21.049700  0.3996 -0.2415  0.3996 -0.2415 14.93  3.88 14.93  3.88 555 555 1  0.0000    3.0 330.0 2 0
10074 10076  47.342387 -30.073287  47.345520 -30.072150  0.0348  0.1191  0.0348  0.1191 10.09  1.16 15.53  2.92 121 576 1  0.0000   10.0  67.0 2 0
10082 10091  47.640719  37.378583  47.685050  37.385240  0.1187 -0.1830  0.1187 -0.1830 10.89  1.71 19.25  4.75 121 576 1  0.0152  129.1  79.3 2 0
10110 10112  47.673900  22.414310  47.683429  22.419363  0.0852 -0.1741  0.0861 -0.1756 18.57  4.84 11.48  1.97 555 222 1  0.0017   36.6  60.2 2 0
10189 10190  47.926730 -15.621830  47.927950 -15.625840  0.0884 -0.1478  0.1052 -0.1870 16.14  4.68 12.81  3.67 555 555 1  0.0426   15.0 163.7 2 0
10222 10227  48.071190 -27.455300  48.074540 -27.453490 -0.1762 -0.3075 -0.1762 -0.3075 12.40  2.71 14.26  4.84 555 576 1  0.0122   12.5  58.7 2 0
10225 10226  48.114700 -21.522910  48.114700 -21.522910  0.0142 -0.3209  0.0142 -0.3209 15.21 -9.00 14.54  2.89 576 555 1  0.0000    3.0  81.0 1 0
10231 10232  48.398530  44.270579  48.397262  44.270201  0.1500 -0.0994  0.1500 -0.0994 10.56  1.70 10.56  1.48 522 522 1  0.0000    4.0 254.0 2 0
10337 10361  48.864600  40.479380  48.954510  40.522560  0.1217 -0.1780  0.1013 -0.1777 11.67  2.63 16.00  3.84 555 555 6  0.0204  291.2  57.7 3 0
10353 10355  49.003920  48.885650  49.009490  48.881240  0.1626 -0.0810  0.1614 -0.0695 15.87  4.17 13.19  2.48 555 555 1  0.0116   20.6 140.3 2 0
10436 10451  49.217390  -8.740180  49.275200  -8.744050  0.2357 -0.0752  0.2344 -0.0731 14.41  2.94 18.07  4.32 555 555 1  0.0025  206.2  93.9 2 0
10443 10457  49.202250 -21.718550  49.238400 -21.824860  0.0065 -0.2157  0.0130 -0.2412 18.07  2.72 16.32  3.86 555 555 5  0.0263  401.4 162.5 3 0
10468 10497  49.367310  -1.124110  49.480650  -1.094810 -0.0384 -0.2909 -0.0396 -0.2898 13.00  3.29 14.64  3.84 555 555 1  0.0016  421.4  75.5 3 0
10470 10471  49.456910  20.129610  49.457230  20.129640  0.0991 -0.1488  0.1236 -0.1467 16.57  4.38 16.57  4.45 555 555 1  0.0246    2.5  95.0 2 0
10536 10548  49.620492  -7.140439  49.672330  -7.136390  0.1712 -0.3533  0.1643 -0.3474 11.22  0.98 15.78  2.29 121 555 2  0.0091  185.7  85.5 2 1
10617 10629  49.974010 -14.930430  50.027020 -14.955400 -0.0325 -0.2483 -0.0200 -0.2584 15.59  4.12 13.71  3.28 555 555 1  0.0161  205.1 116.0 2 0
10635 10636  50.012260 -28.783832  50.014907 -28.854073  0.3484 -0.0671  0.3489 -0.0658  8.48  1.42  7.36  1.12 121 121 1  0.0014  253.0 178.1 2 0
10652 10659  50.397230  40.449880  50.423340  40.459840  0.0630 -0.0584  0.0630 -0.0584 19.28  4.74 13.61  2.28 576 555 6  0.0281   80.0  63.4 2 0
10690 10694  51.072170  72.369580  51.087420  72.339020  0.0901 -0.1219  0.1094 -0.1153 15.00  2.85 15.83  3.10 555 555 1  0.0204  111.3 171.4 2 0
10698 10701  50.505860  17.246340  50.509657  17.239957  0.1693 -0.1803  0.1693 -0.1803 17.56  4.11 10.90  1.82 576 121 1  0.0098   26.4 150.4 2 1
10712 10737  50.617237  27.156050  50.717050  27.155510  0.2163 -0.0658  0.1974 -0.0398 11.03  2.82 19.05  5.30 121 555 6  0.0321  319.7  90.3 2 0
10724 10725  50.489650 -16.605430  50.492030 -16.603620 -0.0460 -0.2485 -0.0462 -0.2421 16.56  4.86 15.13  3.90 555 555 1  0.0064   10.5  51.6 2 0
10761 10762  50.639690 -30.190580  50.647342 -30.188572  0.0548  0.2347  0.0532  0.2357 17.20  5.15  9.28  1.93 555 121 1  0.0019   24.9  73.1 2 0
10780 10781  50.952370  24.541960  50.952440  24.541480  0.1733 -0.0473  0.1783 -0.0827 17.07  2.46 17.07  2.01 555 555 2  0.0358    3.0 174.0 2 0
10804 10808  51.026991  23.785020  51.053620  23.771950  0.2141 -0.1318  0.2084 -0.1122 10.38  3.28 12.03  3.78 121 555 1  0.0204   99.5 118.2 2 0
10953 10954  52.551230  74.033930  52.558010  74.036370  0.2563 -0.2983  0.2563 -0.2983 16.63  1.28 16.26  4.54 576 555 3  0.1264   11.1  37.4 2 0
10976 10977  52.015500  26.531080  52.015500  26.531080  0.1874 -0.1222  0.1874 -0.1222 17.20 -9.00 13.38  3.30 576 555 3  0.0000    6.0 129.0 1 0
10999 11000  51.976670 -23.881010  51.979350 -23.884040  0.0466 -0.2163  0.0485 -0.2162 17.55  2.12 16.77  1.90 555 555 2  0.0019   14.0 141.0 2 0
11015 11016  52.108830 -11.533720  52.111020 -11.532420  0.2889 -0.2503  0.2937 -0.2421 15.96  2.61 16.97  2.90 555 555 2  0.0095    9.0  59.0 2 0
11020 11021  52.162320 -15.621430  52.163100 -15.625920  0.1990  0.0410  0.2037  0.0423 13.91  4.03 13.97  3.82 555 555 1  0.0049   16.4 170.5 2 0
11047 11048  52.203126 -27.316799  52.201631 -27.318077  0.7492  0.3777  0.7492  0.3777 15.05  1.86 14.61  5.04 566 566 5  0.0000    8.0 226.0 0 0
11110 11112  53.547470  74.649330  53.548570  74.649940  0.2189 -0.2059  0.2417 -0.1580 13.50  3.57 13.50  3.85 555 555 1  0.0530    4.0  67.0 2 0
11124 11125  53.021239  43.669871  53.025130  43.666900  0.2987 -0.1194  0.2987 -0.1194  8.56  1.22 13.09  3.85 121 576 1  0.1020   14.7 136.5 2 1
11133 11135  52.799330 -22.875160  52.802210 -22.873270  0.3378  0.0843  0.3398  0.0800 14.94  4.02 17.85  4.86 555 555 1  0.0047   11.7  54.5 2 0
11139 11140  52.992880  18.330360  52.992838  18.330257  0.2529 -0.0389  0.2458 -0.0435 11.98  1.73 11.79  1.54 555 222 2  0.0085    4.0  90.0 2 0
11174 11176  53.306206  46.257373  53.308534  46.255265  0.0670 -0.1760  0.0674 -0.1764  8.33  1.47 11.29  2.89 333 333 1  0.0006   11.0 144.0 2 0
11227 11228  53.365550 -15.764130  53.364450 -15.773560 -0.1204 -0.1499 -0.1204 -0.1499 16.46  2.66 18.85  4.28 555 576 5  0.0196   34.1 186.4 2 0
11255 11256  53.533860 -15.913890  53.533860 -15.913890  0.3168  0.0385  0.3168  0.0385 18.48 -9.00 14.53  3.42 576 555 3  0.0000    6.0  55.0 1 0
11270 11280  53.868950  42.893020  53.899185  42.887558  0.1492 -0.1518  0.1490 -0.1545 14.39  3.58  7.45  1.16 555 222 1  0.0027   82.1 103.9 2 0
11288 11300  53.588010 -31.080020  53.660051 -31.073056 -0.0547 -0.4998 -0.0493 -0.5031 14.64  2.15 11.42  1.18 555 121 2  0.0063  223.5  83.6 2 0
11342 11362  54.098480  22.557560  54.173170  22.502890  0.1741 -0.1776  0.1366 -0.1639 15.64  4.06 14.51  2.73 555 555 6  0.0399  316.9 128.4 3 0
11346 11349  53.870620 -32.300720  53.876530 -32.307080 -0.3051 -0.3091 -0.3065 -0.3112 11.78  1.79 14.30  2.99 555 555 4  0.0025   29.1 141.9 2 0
11370 11371  54.207150  21.097460  54.207840  21.093640  0.3736  0.0730  0.3824  0.0585 12.80  2.96 15.23  3.98 555 555 1  0.0170   13.9 170.4 2 0
11415 11416  54.388920  17.854050  54.391240  17.850140  0.1698 -0.0264  0.1730 -0.0310 12.50  3.40 13.13  3.94 555 555 1  0.0056   16.2 150.5 2 0
11421 11423  54.235172 -28.137646  54.242097 -28.131461 -0.0745 -0.2475 -0.0730 -0.2458 10.93  2.04  8.86  1.30 121 121 1  0.0023   31.3  44.6 2 0
11424 11425  54.459294  19.823463  54.460130  19.824670 -0.0497 -0.2543  0.0062 -0.1688 11.23  1.67 11.45 -0.50 222 555 1  0.1022    3.0  30.0 2 1
11485 11486  54.691120 -16.123440  54.692880 -16.122790  0.1547 -0.0100  0.1547 -0.0100 11.94  1.85 11.94  0.82 544 544 1  0.0000    6.0  69.0 2 0
11499 11500  54.889989  18.384916  54.895540  18.314320  0.1873 -0.1919  0.1912 -0.1934  8.24  1.59 12.63  3.29 121 555 1  0.0042  254.9 175.7 2 0
11509 11510  54.868820  -4.701080  54.871420  -4.698800  0.2227 -0.0564  0.2251 -0.0513 14.34  3.52 18.24  4.57 555 555 1  0.0056   12.4  48.7 2 0
11516 11517  54.817310 -22.573970  54.818570 -22.570940  0.2476 -0.0899  0.2535 -0.0907 17.38  4.76 13.25  3.50 555 555 1  0.0060   11.7  21.0 2 0
11538 11539  54.943030 -27.420640  54.944360 -27.421660  0.3498  0.1958  0.4460  0.1121 11.78  0.97 11.78  0.13 555 555 2  0.1275    6.0 132.0 2 0
11644 11645  55.593860  -2.807770  55.593860  -2.807770  0.2403 -0.1654  0.2403 -0.1654 15.37  3.67 15.37  3.67 555 555 1  0.0000    1.5  45.0 2 0
11680 11682  55.686150 -24.466327  55.695750 -24.462260  0.0242 -0.3748  0.0060 -0.3660  9.20  2.07 14.42  3.49 121 886 1  0.0202   34.7  65.0 1 0
11688 11693  55.938543  16.667259  55.969023  16.672023  0.1612 -0.3139  0.1604 -0.3186 10.83  3.32  9.99  2.95 121 121 1  0.0048  106.5  80.7 2 0
11791 11792  56.760985  41.428405  56.758803  41.427239  0.5941 -1.2592  0.5964 -1.2485  8.82  1.85  8.20  1.56 333 333 2  0.0109    8.0 230.0 2 1
11814 11845  56.819740  37.831840  56.991735  37.814785 -0.0878 -0.1807 -0.0615 -0.2031 17.44  4.30 10.43  1.24 555 121 5  0.0345  492.9  97.2 3 0
11908 11909  57.325340  37.184350  57.325340  37.184350  0.1209 -0.1531  0.1209 -0.1531 14.93  3.70 14.93  3.70 555 555 1  0.0000    1.5  60.0 2 0
12173 12174  59.082720  44.063980  59.084410  44.064350  0.0530 -0.0516  0.0530 -0.0516 18.88  3.84 16.69  3.30 576 555 1  0.0000    5.0  73.0 2 0
